"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"May 29, 2017",Florida,"Saint Petersburg","2336 17th Ave S",0,1,N/A
"May 29, 2017",Kentucky,London,"Fiechter Lane",0,1,N/A
"May 29, 2017",Illinois,Aurora,"300 block of S LaSalle St",0,1,N/A
"May 29, 2017",Louisiana,Eunice,"200 block of Shelton Manuel Rd",0,1,N/A
"May 28, 2017","North Dakota",Minot,N/A,0,1,N/A
"May 28, 2017",California,Chico,"1253 W 5th St",0,1,N/A
"May 28, 2017",Tennessee,Murfreesboro,"600 block of Courtland Street",0,0,N/A
"May 28, 2017",Ohio,Findlay,"310 W Bigelow Ave",0,1,N/A
"May 28, 2017",Ohio,Fostoria,"12400 W. Axline St",0,1,N/A
"May 28, 2017","North Carolina","High Point","2624 S Main St",0,1,N/A
"May 28, 2017",Michigan,"Battle Creek","Boyd Dr",0,1,N/A
"May 28, 2017",Michigan,"Battle Creek","North Avenue",0,1,N/A
"May 28, 2017",Indiana,Warsaw,"920 Anchorage Road",0,1,N/A
"May 27, 2017",Texas,Jefferson,"SR 134",1,1,N/A
"May 27, 2017",Illinois,"Chicago (Englewood)","5500 block of S Honore",0,1,N/A
"May 27, 2017",Oklahoma,Yukon,"800 block of Dana Drive",0,1,N/A
"May 27, 2017",Wyoming,Cheyenne,N/A,0,1,N/A
"May 27, 2017",Connecticut,Seymour,N/A,0,1,N/A
"May 26, 2017",Colorado,"Eagle (county)",N/A,0,1,N/A
"May 26, 2017",Louisiana,"New Orleans","3400 block of Esplanade Avenue",1,0,N/A
"May 26, 2017",Arkansas,"West Helena","257 N Baringo St",1,0,N/A
"May 25, 2017",Mississippi,Jackson,"764 Lakeland Drive",0,1,N/A
"May 25, 2017",Kentucky,Nicholasville,"Bellechase Ln",0,1,N/A
"May 24, 2017",Illinois,Springfield,"200 block of East Scarritt Street",1,0,N/A
"May 24, 2017","South Carolina",Sumter,"Miller Road",1,0,N/A
"May 24, 2017",Oklahoma,Tulsa,"700 block of S 101st E Ave",0,1,N/A
"May 24, 2017",Washington,"Clark (county)","NE 16th St",0,0,N/A
"May 23, 2017",Washington,Tacoma,"600 block of S Sprague Ave",0,1,N/A
"May 23, 2017","New York","New York (New York City)","818 10th Ave",0,2,N/A
"May 23, 2017",Virginia,Richmond,"1912 Mechanicsville Turnpike",0,1,N/A
"May 23, 2017",Tennessee,Jackson,"2196 Emporium Dr",0,0,N/A
"May 23, 2017",Wisconsin,Milwaukee,"36th and Townsend",0,1,N/A
