"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 29, 2016",Indiana,Indianapolis,"100 block of West 29th St",1,0,N/A
"December 29, 2016",Illinois,Chicago,"2200 block of West 21st Street",0,1,N/A
"December 29, 2016",Virginia,Roanoke,"Orange Ave and 20th Street",0,1,N/A
"December 29, 2016",Illinois,Chicago,"2400 block of East 74th Place",0,1,N/A
"December 29, 2016",Pennsylvania,Erie,"500 block of E 22nd St",0,1,N/A
"December 29, 2016",Illinois,"Williamson (county)","Locust Grove Road",0,3,N/A
"December 29, 2016",Kentucky,"Bowling Green","Meng Road",0,1,N/A
"December 29, 2016",Wisconsin,Janesville,"305 Rockport Road",0,0,N/A
"December 29, 2016",Texas,Dallas,"13200 block of Fish Road",0,1,N/A
"December 29, 2016",Florida,"Miami (North Miami)","1410 NW 120th St",0,0,N/A
"December 29, 2016",Tennessee,Memphis,"1100 block of Ethel Street",0,1,N/A
"December 29, 2016",Tennessee,Memphis,"2800 block of Shady Vista",0,1,N/A
"December 29, 2016",Kentucky,Russellville,"Bonnie Drive",0,0,N/A
"December 29, 2016",Virginia,Williamsburg,"731 E Rochambeau Dr",0,0,N/A
"December 29, 2016",Washington,"Rock Island",N/A,0,1,N/A
"December 29, 2016",Illinois,"Rolling Meadows","2404 Algonquin Parkway",0,1,N/A
"December 29, 2016",Illinois,Rockford,"1032 East State Street",0,0,N/A
"December 29, 2016",Mississippi,"Lauderdale (county)","300 block of Greenhill Road",0,0,N/A
"December 29, 2016",Georgia,Valdosta,"Madison Highway",0,0,N/A
"December 29, 2016",Texas,"Mission (Palmview)","700 block of Goodwin Acres Road",0,2,N/A
"December 29, 2016",Texas,"Port Arthur","3801 Highway 73",1,0,N/A
"December 29, 2016",Indiana,"Union City","600 block of W Pearl St",0,0,N/A
"December 29, 2016","New York","Huntington Station (South Huntington)","Magerus Street",0,0,N/A
"December 29, 2016",California,Hesperia,"13000 block of Cucamonga Ct",0,0,N/A
"December 29, 2016",California,Richmond,"Roosevelt Avenue and 42nd Street",0,1,N/A
"December 29, 2016",California,Oakland,"7200 Bancroft Avenue",0,0,N/A
"December 29, 2016",California,"San Diego","Beadnell Way",0,0,N/A
"December 29, 2016",Missouri,"Kansas City","4801 Main Street",1,0,N/A
"December 29, 2016",Alabama,Athens,"17700 block of Athens Pass",0,0,N/A
"December 29, 2016",Alabama,Decatur,"1400 block of 7th Ave SE",0,0,N/A
"December 29, 2016",California,Salinas,"500 block of James Street",0,2,N/A
"December 29, 2016",Louisiana,"New Orleans","12000 block of S Interstate 10 Service Road",0,0,N/A
"December 29, 2016",Tennessee,Memphis,"3400 block of Warford Street",0,1,N/A
"December 29, 2016",Louisiana,"New Orleans","100 block of Cypress Grove Court",1,1,N/A
"December 29, 2016",Michigan,Detroit,"14000 block of Hampshire",0,1,N/A
"December 29, 2016","New Jersey",Plainfield,"1013 East 2nd Street",1,0,N/A
"December 29, 2016",California,Vallejo,"300 block of Wallace Ave",0,0,N/A
"December 29, 2016",California,Homeland,"25000 block of Avenida Ramada Drive",0,0,N/A
"December 29, 2016",Michigan,Detroit,"Queen Street and Fordham Street",0,2,N/A
"December 29, 2016",Oregon,Portland,"11324 NE Sandy Blvd",0,1,N/A
"December 29, 2016",Georgia,"Henry (county)","Rock Quarry Road",0,0,N/A
"December 29, 2016",Pennsylvania,Philadelphia,"Courtland St and Boudinot St",0,2,N/A
"December 29, 2016",Michigan,Detroit,"14000 block of Fordham",1,0,N/A
"December 29, 2016","New York",Troy,"150 5th Ave",0,1,N/A
"December 29, 2016",Missouri,"O Fallon","801 Belleau Creek Road",1,0,N/A
"December 29, 2016",Texas,Lufkin,"500 block of FM 843",0,1,N/A
"December 29, 2016",Alabama,Enterprise,"200 block of Apache Drive",0,1,N/A
"December 29, 2016",Illinois,Springfield,"200 block of 12th Street",0,1,N/A
"December 29, 2016",Delaware,"Seaford (Blades)","West 2nd St",0,0,N/A
"December 29, 2016",Mississippi,"Macon (Prairie Point)","Buggs Ferry Road",1,0,N/A
"December 29, 2016",Mississippi,"Leake (county)","Midway Road",1,0,N/A
"December 29, 2016",Illinois,Peoria,"2700 block of West Malone Street",0,1,N/A
"December 29, 2016",Illinois,Peoria,"2519 W Starr St",0,2,N/A
"December 29, 2016",Missouri,Branson,N/A,0,0,N/A
"December 29, 2016","South Carolina",Eutawville,"Craig St",0,0,N/A
"December 29, 2016",Kentucky,Lexington,"780 Faulkner Avenue",1,0,N/A
"December 29, 2016",Kentucky,Owensboro,"W 5th and Sycamore St",0,1,N/A
"December 29, 2016",Texas,Longview,"2100 block of Airline Dr",0,0,N/A
"December 29, 2016",Massachusetts,Brockton,"9 Emerald St",0,0,N/A
"December 29, 2016",Ohio,Cleveland,"4900 block of Biddulph Road",1,0,N/A
"December 29, 2016",Michigan,Detroit,N/A,0,1,N/A
"December 29, 2016",Louisiana,Hammond,"Rosewood Circle",0,0,N/A
"December 29, 2016",Virginia,"Newport News","South Willow Court",0,1,N/A
"December 29, 2016",Indiana,Brownsburg,N/A,0,1,N/A
