"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 15, 2015",Oklahoma,Tulsa,"5400 block of S. 79th E. Avenue",0,1,N/A
"December 14, 2015",Georgia,Columbus,"1908 Floyd Road",0,3,N/A
"December 14, 2015",Ohio,Toledo,"2100 block of Alvin Street",0,1,N/A
"December 14, 2015",Texas,Gainesville,"900 block of East Scott Street",0,1,N/A
"December 14, 2015",Louisiana,"Bossier City","1000 block of Gould Drive.",0,1,N/A
"December 13, 2015",Minnesota,Rochester,N/A,0,1,N/A
"December 13, 2015",Mississippi,Natchez,"Mount Carmel Road",1,0,N/A
"December 13, 2015",Indiana,"Dubois (county)",N/A,0,2,N/A
"December 13, 2015",Indiana,Gary,"5800 block of Forest Court",0,1,N/A
"December 13, 2015",Iowa,"Delaware (county)",N/A,0,1,N/A
"December 13, 2015",Iowa,"Palo Alto (county)",N/A,0,1,N/A
"December 13, 2015",California,"Apple Valley","21300 Bear Valley Road",0,1,N/A
"December 13, 2015",Missouri,"Kansas City","Interstate 435 and Winner Road",1,0,N/A
"December 13, 2015",Idaho,"Coeur D Alene (Coeur D'alene)","N 3rd St and E Indiana Ave",1,0,N/A
"December 13, 2015",Minnesota,"Minneapolis (Fridley)","755 53rd Avenue N.E.",0,0,N/A
"December 12, 2015",Oklahoma,Lawton,"5214 Rogers Lane",1,0,N/A
"December 12, 2015",Alaska,Anchorage,"4000 block of Wispen Circle",0,1,N/A
"December 12, 2015",California,"Harbor City","1600 block of Lomita Boulevard",0,1,N/A
"December 12, 2015",Iowa,"Guthrie (county)",N/A,0,1,N/A
"December 12, 2015","North Carolina",Fayetteville,"6500 block of Wicklow Place",1,0,N/A
"December 12, 2015",Illinois,Chicago,"5900 block of South Calumet Avenue",0,1,N/A
"December 12, 2015",Florida,Tampa,"4611 E Whiteway Drive",1,0,N/A
"December 12, 2015","New Hampshire",Nashua,"Concord Street",0,1,N/A
"December 11, 2015",Indiana,"Saint John","9100 block of West 85th Avenue",0,1,N/A
"December 11, 2015",Tennessee,"Franklin (county)",N/A,0,1,N/A
"December 11, 2015",Louisiana,"Terrebonne (county)","Jennings Lane",1,0,N/A
"December 11, 2015",Kansas,"South Hutchinson","107 East Avenue B",1,0,N/A
"December 11, 2015",Ohio,Westlake,N/A,0,0,N/A
"December 11, 2015",Mississippi,Saucier,"Church Avenue",0,1,N/A
"December 10, 2015",Kentucky,Georgetown,"385 Cherry Blossom Way",0,0,N/A
"December 10, 2015",Wyoming,"Natrona (county)","Coal Mountain Road",1,0,N/A
"December 10, 2015",Texas,Dallas,N/A,0,1,N/A
"December 10, 2015",Texas,Houston,"5300 block of West Gulf Bank",0,1,N/A
"December 10, 2015",Texas,"San Antonio","8300 block of Shoal Creek",0,1,N/A
"December 10, 2015",Arizona,"Camp Verde",N/A,0,0,N/A
"December 10, 2015",Texas,"Universal City","300 block of Madrid",1,0,N/A
"December 10, 2015","South Dakota","Sioux Falls","4901 E. 54th St",0,0,N/A
"December 9, 2015",Illinois,"Hoffman Estates","2800 block of Greens Point Parkway",1,0,N/A
"December 9, 2015",Texas,Dallas,"4900 block of South Buckner Boulevard",1,0,N/A
"December 9, 2015",Arizona,Sahuarita,N/A,0,0,N/A
"December 9, 2015",Ohio,Lakewood,"South Lane Drive",0,0,N/A
"December 9, 2015",Florida,Bradenton,"206 2nd Street East",0,0,N/A
"December 8, 2015",Washington,Puyallup,"900 block of 18th Avenue Southwest",1,0,N/A
"December 8, 2015",Tennessee,Jackson,"100 block of Lockwood Street",0,1,N/A
"December 8, 2015",Alabama,Huntsville,"Alaska Avenue",0,1,N/A
"December 8, 2015","New York","Staten Island","Gordon Street",0,1,N/A
"December 8, 2015",Massachusetts,"Lanesboro (Hancock)",N/A,0,1,N/A
"December 8, 2015",Indiana,Franklin,N/A,0,0,N/A
"December 8, 2015",Massachusetts,Springfield,"32 Brandon Avenue",0,1,N/A
"December 7, 2015",Utah,"Salt Lake City","800 North and 900 West",0,1,N/A
"December 7, 2015",Illinois,Chicago,"5100 block of South Emerald Avenue",0,1,N/A
"December 7, 2015",Arkansas,Kingston,N/A,1,0,N/A
"December 7, 2015",Kansas,"Jefferson (county)","150th and Wallace Rd.",1,0,N/A
"December 6, 2015",Louisiana,"New Orleans","7300 block of Brevard Street",0,1,N/A
"December 6, 2015",Ohio,Cincinnati,"2600 block of Price Avenue",0,1,N/A
"December 6, 2015",Georgia,Conyers,"Frontier Drive",0,1,N/A
"December 6, 2015","New York",Syracuse,N/A,0,1,N/A
"December 6, 2015",Massachusetts,Easton,"Village Street",0,1,N/A
"December 6, 2015",Minnesota,Stewartville,"2200 block of Petersen Drive N.W.",0,0,N/A
"December 6, 2015",Michigan,"Houghton Lake",N/A,0,1,N/A
"December 6, 2015",Oklahoma,Owasso,"13400 blk. E. 89th Pl. N.",0,1,N/A
"December 6, 2015",Illinois,"Mount Vernon","300 block of South Fourth Street",0,0,N/A
"December 6, 2015",Pennsylvania,"Cumberland (county)","800 block of Easy Road",0,0,N/A
"December 6, 2015","New York",Willet,"Route 221",0,1,N/A
"December 6, 2015",Iowa,"Henry (county)",N/A,0,1,N/A
"December 6, 2015",Iowa,"Delaware (county)",N/A,0,1,N/A
"December 5, 2015",Minnesota,Moorhead,"605 24th Ave. S",0,1,N/A
"December 5, 2015",Georgia,Atlanta,"2051 Flat Shoals Road SE",0,1,N/A
"December 5, 2015",Colorado,Englewood,"South Santa Fe Drive",1,0,N/A
"December 5, 2015",Ohio,Dayton,"600 block of Hulbert Avenue",0,1,N/A
"December 5, 2015",California,Stockton,N/A,0,1,N/A
"December 5, 2015","New York",Buffalo,"Colfax Avenue",0,1,N/A
"December 5, 2015",Arizona,Phoenix,"1826 West McDowell Road",0,1,N/A
"December 5, 2015",California,Modesto,"145 Woodrow Avenue",0,1,N/A
"December 4, 2015",Georgia,"Fannin (county)",N/A,0,1,N/A
"December 4, 2015",Louisiana,"Baton Rouge","2323 Spain St",1,0,N/A
"December 4, 2015",Oregon,Roseburg,"511 S.E. Stephens St.",0,1,N/A
"December 4, 2015",Utah,"Spanish Fork (Lake Shore)",N/A,1,0,N/A
"December 4, 2015",Texas,Converse,"2661 N Graytown Rd",0,1,N/A
"December 4, 2015","New York","Penn Yan","Gray Rd",0,0,N/A
"December 3, 2015",Ohio,Columbus,"700 block of Kelton Avenue",0,1,N/A
"December 3, 2015",Texas,"Webb (county)","Farm to Market 2050 Rd",1,0,N/A
"December 3, 2015","New York","Niagara Falls","2200 block of Cudaback",0,1,N/A
"December 3, 2015","New York",Bronx,"1738 East Gun Hill",0,0,N/A
"December 3, 2015",Florida,"Boynton Beach","Gateway Boulevard",0,1,N/A
"December 3, 2015",Ohio,Toledo,"5800 block of Rambo Lane",0,1,N/A
"December 3, 2015",Kansas,Hutchinson,"500 block of East Third Street",0,1,N/A
"December 2, 2015",Ohio,Columbus,N/A,0,1,N/A
"December 2, 2015","New York",Cicero,"5650 East Circle Drive",0,1,N/A
"December 2, 2015",Ohio,Vincent,"Bell Rd",0,1,N/A
"December 2, 2015","New York","Corona (Queens)","Rockaway Boulevard and 128th",0,2,N/A
"December 2, 2015",Ohio,Lowell,"Highland Ridge and OH 530",0,1,N/A
"December 2, 2015",Arkansas,Fayetteville,"Althea Drive",0,1,N/A
"December 2, 2015",Michigan,Dowagiac,"126 Front Street",0,1,N/A
"December 1, 2015",Wyoming,Casper,"5th Street",0,1,N/A
"December 1, 2015","New Hampshire",Raymond,"Wendover Lane",0,0,N/A
"December 1, 2015",Connecticut,"New Haven","James Street and Saltonstall Avenue",0,1,N/A
"November 30, 2015",Pennsylvania,Mckeesport,"900 block of Fifth Avenue",0,1,N/A
"November 30, 2015",Tennessee,Nashville,"84 Whitsett Road",0,1,N/A
"November 30, 2015",Kentucky,Lexington,"Augusta Drive",0,1,N/A
"November 29, 2015",Washington,Everett,"12400 block of Admiralty Way",0,1,N/A
"November 29, 2015",Indiana,Indianapolis,"10000 block of Shelbyville Road",0,1,N/A
"November 29, 2015",Wisconsin,Spencer,"900 block of Century Road",1,0,N/A
"November 29, 2015",Michigan,Detroit,"5900 block of Yorkshire",0,1,N/A
"November 29, 2015",Minnesota,"Itasca (county)","E. Natures Trail",1,0,N/A
"November 29, 2015",Wisconsin,"West Sweden",N/A,0,1,N/A
"November 29, 2015","North Carolina","Wayne (county)","Capps Bridge Road",1,0,N/A
"November 29, 2015",Washington,Centralia,N/A,0,1,N/A
"November 28, 2015",Pennsylvania,"Shavertown (Jackson Twp)","100 block of Queen Street",0,0,N/A
"November 28, 2015","North Carolina",Wilmington,"1600 block of West Drive",0,1,N/A
"November 28, 2015",Indiana,Hudson,N/A,0,1,N/A
"November 28, 2015",Indiana,Gary,"3900 block of West 21st Avenue",1,0,N/A
"November 28, 2015",Ohio,Cambridge,N/A,0,0,N/A
"November 28, 2015","New York",Rome,"519 West Dominick",1,0,N/A
"November 28, 2015",Georgia,Bogart,"Rocky Branch Rd",0,1,N/A
"November 28, 2015",Arizona,"Casa Grande","9000 South Isom Road",0,1,N/A
"November 28, 2015","New York",Arcade,"Michigan Road",0,0,N/A
"November 28, 2015",Georgia,Atlanta,"1041 Martin Street SE",1,0,N/A
"November 28, 2015",Arkansas,Jonesboro,"710 N. Caraway Road",1,0,N/A
"November 28, 2015",Maryland,"Charles (county)",N/A,0,1,N/A
"November 28, 2015",California,Fresno,"California and Maple avenues",0,1,N/A
"November 27, 2015",Florida,"West Palm Beach","1601 W 37th St",1,0,N/A
"November 27, 2015",Florida,"Saint Augustine","3021 Agricultural Center Drive",0,1,N/A
"November 27, 2015","New York",Canton,"34 Cornell Drive",0,0,N/A
"November 27, 2015","New York",Falconer,"East Elmwood Avenue",0,1,N/A
"November 26, 2015",Pennsylvania,Columbia,"4339 Fairview Road",0,1,N/A
"November 26, 2015",Indiana,Evansville,"6625 E Lloyd Expy",0,1,N/A
"November 26, 2015",Virginia,Elliston,"5100 block of Duke Lane",0,1,N/A
"November 26, 2015","New Jersey",Parsippany,"Route 46 East",0,1,N/A
"November 26, 2015",Ohio,Baltic,"102 Baltic Haus Drive",0,1,N/A
"November 26, 2015",Indiana,Indianapolis,N/A,0,1,N/A
"November 25, 2015",Connecticut,Colchester,"Middletown and Bigelow Road",0,1,N/A
"November 25, 2015",Pennsylvania,Uniontown,"114 Pershing Court",0,1,N/A
"November 25, 2015",Iowa,Laurel,N/A,0,1,N/A
"November 25, 2015",California,Paradise,"Pearson Road",1,0,N/A
"November 25, 2015",Wisconsin,Hayward,"Gurno Lake Road",1,0,N/A
"November 25, 2015",Arkansas,"Little Rock","2701 Kavanaugh",0,0,N/A
"November 24, 2015",Wisconsin,"River Falls","1119 State Street",0,0,N/A
"November 24, 2015",Maine,Limerick,"Elm Street",0,1,N/A
"November 24, 2015",Ohio,Toledo,"100 block of East Carleton",0,2,N/A
"November 24, 2015","North Carolina",Raleigh,"4204 Ferriday Court",0,1,N/A
"November 24, 2015",Louisiana,"Baton Rouge","5000 block of Florida Street",0,1,N/A
"November 23, 2015",Wisconsin,"Mount Morris","24th Road and Brown Deer Ave",1,0,N/A
"November 23, 2015",Iowa,"Council Bluffs","500 block of Bluff Street",0,0,N/A
"November 23, 2015",Ohio,Marion,"378 Nunin Court",0,1,N/A
"November 23, 2015",California,Oceanside,"Thomas Street near Thunder Drive",0,1,N/A
"November 23, 2015",Indiana,"Brown (county)",N/A,0,1,N/A
"November 23, 2015",Illinois,Chicago,"1500 block of South Tripp Avenue",0,1,N/A
"November 23, 2015",Ohio,Newark,"North St",0,1,N/A
"November 22, 2015",Wyoming,"Big Horn (county)",N/A,0,1,N/A
"November 22, 2015",Wisconsin,Caledonia,N/A,1,0,N/A
"November 22, 2015",Wisconsin,"Stratford (Emmet)","4900 block of Highway 153",0,1,N/A
"November 22, 2015",Florida,"Miami Beach","5173 Alton Road",0,0,N/A
"November 22, 2015",Pennsylvania,"Gilbertsville (New Hanover Twp)","400 block of Windy Hill Road",0,1,N/A
"November 22, 2015",Pennsylvania,Slatington,"State Game Lands Number 217",0,1,N/A
"November 21, 2015",Ohio,Cleveland,"East 74th Street and Superior Avenue",0,1,N/A
"November 21, 2015",Pennsylvania,Lehighton,"1435 Germans Rd.",0,1,N/A
"November 21, 2015",Wisconsin,"Rock (county)",N/A,0,1,N/A
"November 21, 2015",Tennessee,Goodlettsville,"452 Moss Trail",1,0,N/A
"November 21, 2015","New York",Cassadaga,"Meadows Rd",0,1,N/A
"November 21, 2015",Arkansas,Conway,"1470 Champions Drive",0,1,N/A
"November 21, 2015",Tennessee,Dunlap,"Blue Sewanee Rd",0,1,N/A
"November 21, 2015",Pennsylvania,Ridgway,N/A,0,1,N/A
"November 21, 2015",Texas,"Humble (Atascocita)","18000 block of Yaupon Tr",1,0,N/A
"November 21, 2015",Pennsylvania,Morrisdale,"Route 53",0,1,N/A
"November 21, 2015",Colorado,Denver,N/A,1,0,N/A
"November 21, 2015",Georgia,Jefferson,N/A,0,1,N/A
"November 20, 2015",Georgia,Savannah,"1300 block of East 54th",0,1,N/A
"November 20, 2015",Missouri,Sikeston,"300 block of East Gladys Street",0,1,N/A
"November 20, 2015",Kansas,"Overland Park","8900 block of Reeder Road",1,0,N/A
"November 19, 2015","West Virginia","Saint Albans","2515 MacCorkle Ave.",0,1,N/A
"November 19, 2015",Louisiana,"New Orleans","4700 block of Schindler Drive",0,1,N/A
"November 19, 2015",Virginia,Bohannon,"The Long Ln and Myrtle Grove Ln",1,0,N/A
"November 19, 2015",Florida,"Saint Lucie (county)","7160 Maidstone Dr.",1,0,N/A
"November 19, 2015",Indiana,Indianapolis,"300 block of South Holmes Avenue",0,1,N/A
"November 19, 2015",Texas,"Lubbock (county)",N/A,0,1,N/A
"November 19, 2015",Louisiana,"Saint Gabriel (Iberville)","Stassi Rd.",1,0,N/A
"November 18, 2015",Colorado,"Colorado Springs","2500 Hancock Expressway",0,1,N/A
"November 18, 2015","North Carolina","Catawba (county)","Flame View Avenue",0,1,N/A
"November 18, 2015",Arkansas,"Little Rock","3401 Lamar Street",1,0,N/A
"November 18, 2015","New Mexico",Albuquerque,"2520 Juan Tabo Boulevard N.E.",0,1,N/A
"November 17, 2015",Indiana,Portland,"1600 block of N 600 E",0,1,N/A
"November 17, 2015",Illinois,Chicago,"8600 block of South Aberdeen Avenue",0,1,N/A
"November 17, 2015",Arkansas,Benton,"Nelson Court",1,0,N/A
"November 16, 2015",California,"Monterey (county)",UNK,0,1,N/A
"November 16, 2015",Oregon,Albany,"Millersburg Dr NE and Sedona Rd",1,0,N/A
"November 16, 2015",Maine,Bath,"Route 1",1,0,N/A
"November 16, 2015",Washington,Tacoma,N/A,0,1,N/A
"November 15, 2015",Michigan,"Calhoun (county)","22000 block of West Drive South",0,1,N/A
"November 15, 2015",Pennsylvania,York,"200 block of North Richland Avenue",1,0,N/A
"November 15, 2015",Michigan,Casco,"Hessen Rd",0,1,N/A
"November 15, 2015",Oklahoma,Afton,"E 310 Rd and OK 85",0,1,N/A
"November 15, 2015","South Carolina","Rock Hill","Amelia Avenue",1,0,N/A
"November 15, 2015",Vermont,Milton,"Cadreact Road",0,1,N/A
"November 14, 2015",Minnesota,Holdingford,"14211 County Road 17",0,1,N/A
"November 14, 2015",Oregon,Lebanon,"500 block N. Santiam Highway",0,1,N/A
"November 14, 2015","South Dakota","Rosebud (Yankton Indian Reservation)",N/A,1,0,N/A
"November 14, 2015",Minnesota,"Detroit Lakes",N/A,0,1,N/A
"November 14, 2015",Tennessee,"Greene (county)","16675 Kingsport Highway",0,1,N/A
"November 14, 2015",Arkansas,Lockesburg,"376 Arkansas 24",1,0,N/A
"November 13, 2015",Minnesota,"Olmsted (county)",N/A,0,1,N/A
"November 13, 2015","New York","North Babylon","Greenwood Drive",0,1,N/A
"November 13, 2015",Louisiana,Greenwood,N/A,0,1,N/A
"November 13, 2015",Georgia,Atlanta,"1685 Marietta Boulevard",0,1,N/A
"November 13, 2015","South Carolina",Greenwood,"Highway 72",0,0,N/A
"November 12, 2015","New York","Owls Head","Camp Road",0,1,N/A
"November 12, 2015",Nebraska,Lincoln,N/A,0,1,N/A
"November 12, 2015","New York",Bronx,"363 East 171st Street",1,0,N/A
"November 12, 2015","New York",Malone,N/A,0,1,N/A
"November 12, 2015",Alabama,Birmingham,"600 block of Cambridge Street",0,1,N/A
"November 12, 2015",Illinois,Chicago,"9000 block of South Bishop",0,1,N/A
"November 12, 2015",Texas,Midland,"Neely Avenue",0,1,N/A
"November 11, 2015",Florida,Deltona,"Bannock Terrace",0,1,N/A
"November 11, 2015",Georgia,Jackson,"500 block of Carr Avenue",1,0,N/A
"November 11, 2015",Arkansas,"Sulphur Rock","480 N Main St",0,1,N/A
"November 11, 2015",Texas,Killeen,"619 BIshop Drive",0,1,N/A
"November 10, 2015",Washington,Yakima,"South 51st Avenue",0,1,N/A
"November 10, 2015","New York","Staten Island","970 Richmond Avenue",0,0,N/A
"November 10, 2015",Connecticut,Windham,"64 Windham Center Road",0,1,N/A
"November 9, 2015",Nebraska,"Fort Calhoun",N/A,0,1,N/A
"November 9, 2015",Kansas,"Baldwin City",N/A,0,1,N/A
"November 9, 2015",Michigan,Detroit,"6600 block of Barton Street",1,0,N/A
"November 8, 2015",Michigan,Hudsonville,"2700 New Holland Street",0,1,N/A
"November 8, 2015","New York",Middleport,"9400 block of Townline Rd",0,1,N/A
"November 8, 2015","New York",Manorville,"389 River Rd",0,1,N/A
"November 8, 2015",Colorado,"Commerce City","9700 block of Peoria Street",0,1,N/A
"November 8, 2015",Colorado,"Mesa (county)","400 block of 32 1/8 Road",0,1,N/A
"November 8, 2015",Minnesota,Litchfield,"23200 block of County State Highway 1",0,1,N/A
"November 8, 2015",Virginia,Purcellville,"600 block of South Maple Avenue",0,1,N/A
"November 8, 2015",California,Bakersfield,"2300 block of Oregon Street",0,0,N/A
"November 8, 2015",Michigan,"Traverse City",N/A,0,0,N/A
"November 7, 2015",Georgia,Colbert,"Hardman Morris Road",0,1,N/A
"November 7, 2015",Oklahoma,Woodward,N/A,0,1,N/A
"November 7, 2015",Florida,Tampa,"Church Avenue",1,0,N/A
"November 7, 2015",Wisconsin,"De Pere","1107 Chicago Street",1,0,N/A
"November 7, 2015",California,"Los Angeles","3500 block of Cesar Chavez Avenue",1,0,N/A
"November 7, 2015",Minnesota,"Swift (county)",N/A,0,1,N/A
"November 6, 2015",Michigan,Troy,"2105 South Blvd W",0,1,N/A
"November 6, 2015",Maryland,Annapolis,"Pleasant Street",0,1,N/A
"November 6, 2015",Texas,Houston,Everglade,0,1,N/A
"November 6, 2015",Arizona,Flagstaff,"200 block of West Oakmont Avenue",0,0,N/A
"November 5, 2015",Pennsylvania,Philadelphia,"5500 block of Master Street",0,1,N/A
"November 5, 2015",Virginia,"Newport News","400 block of Logan Place",0,1,N/A
"November 5, 2015",Georgia,Moultrie,"60 Greenwood Avenue",0,0,N/A
"November 5, 2015",Texas,Mansfield,"200 block of Bayberry Drive",0,1,N/A
"November 4, 2015",Nebraska,Imperial,N/A,1,0,N/A
"November 4, 2015",Utah,Hurricane,"200 South and 140 West",0,0,N/A
"November 4, 2015",Texas,Cypress,"20300 block of Silverwood Trail",2,2,N/A
"November 4, 2015",Missouri,"Saint Joseph","200 block of Illinois",0,1,N/A
"November 4, 2015",Indiana,Lafayette,"3 N Earl Ave",0,1,N/A
"November 4, 2015","North Carolina",Moyock,"850 Puddin Ridge Rd",0,1,N/A
"November 4, 2015",Washington,"Deer Park",N/A,0,0,N/A
