"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 20, 2015",Florida,Orlando,"Carter St and Collier Blvd",0,1,N/A
"December 20, 2015",Iowa,"De Witt (Dewitt)","400 block of E. 11th Street",1,0,N/A
"December 20, 2015",California,Palmdale,"37900 block of 47th Street East",1,0,N/A
"December 20, 2015",Texas,Amarillo,"833 South Travis Street",1,0,N/A
"December 19, 2015",California,Torrance,"1000 W. Carson St",1,0,N/A
"December 19, 2015",Oklahoma,Altus,"1200 block of Frisco",0,1,N/A
"December 19, 2015",Texas,"Fort Worth","6700 block of Friendsway Drive",0,1,N/A
"December 19, 2015",Colorado,"Denver (Northglenn)","112th and Huron",0,2,N/A
"December 18, 2015",Florida,"Vero Beach","4300 block of Old Dixie Highway",0,2,N/A
"December 18, 2015","New Mexico",Taos,"Abode Lane",1,0,N/A
"December 18, 2015",Indiana,Huntington,"2001 Stults Rd",1,1,N/A
"December 18, 2015",Tennessee,Knoxville,"145 Moss Grove Boulevard",1,0,N/A
"December 18, 2015",Georgia,"Savannah (Thunderbolt)","2237 East Victory Drive",0,1,N/A
"December 18, 2015",Virginia,Concord,"Quarry Lane",1,0,N/A
"December 17, 2015",Ohio,Kent,"600 block of Virginia Avenue",1,0,N/A
"December 17, 2015",Colorado,Aurora,N/A,0,1,N/A
"December 17, 2015",Michigan,"Dearborn Heights","25637 Michigan Ave",1,0,N/A
"December 17, 2015",Maryland,Baltimore,"500 block of North Hilton St.",0,1,N/A
"December 17, 2015",Colorado,Denver,"4500 block of N. Ivy Street",0,1,N/A
"December 17, 2015",Georgia,Atlanta,"1400 block of Donald Lee Hollowell Parkway",0,1,N/A
"December 17, 2015",California,Modesto,"801 10th Street",1,0,N/A
"December 17, 2015",Delaware,Newark,"300 block of Salem Church Road",0,1,N/A
"December 16, 2015",California,Camarillo,"250 block of Carmen Drive",1,0,N/A
"December 16, 2015",Maryland,Baltimore,"700 block of Linnard St.",0,2,N/A
"December 15, 2015",Massachusetts,Boston,"7 Morse Street",0,1,N/A
"December 15, 2015","North Carolina","Gaston (county)","Hwy 321",1,0,N/A
"December 15, 2015",Ohio,"Pickaway (county)","Rt. 752",0,1,N/A
"December 14, 2015",Nevada,"Las Vegas","4500 block of Aviation Street",1,0,N/A
"December 14, 2015",California,"Long Beach","2500 block of Long Beach Boulevard",1,0,N/A
"December 14, 2015",California,Gilroy,"6800 block of Filbro Drive",1,0,N/A
"December 14, 2015","New York",Brewster,"20 Nichols Road",1,0,N/A
"December 14, 2015",Nevada,"Las Vegas","3800 block of King Palm Ave",1,0,N/A
"December 14, 2015",Louisiana,"New Orleans",N/A,1,0,N/A
"December 14, 2015","New Jersey","Rochelle Park","218 Route 17 North",0,1,N/A
"December 14, 2015",California,"Los Angeles","500 block of Wheeling Way",0,1,N/A
"December 14, 2015",Maryland,"Middle River","4000 block of Bay Drive",1,0,N/A
"December 14, 2015",Nevada,"Las Vegas","300 block of North Nellis Boulevard",1,0,N/A
"December 14, 2015","West Virginia","Mount Hope",N/A,1,0,N/A
"December 14, 2015",Louisiana,"New Orleans","8800 block of Chef Menteur Highway",1,0,N/A
"December 13, 2015",Florida,"Palm Beach (county)","4400 block of South Congress Avenue",0,1,N/A
"December 13, 2015",Washington,Olympia,"8400 block of 49th Loop SE",1,0,N/A
"December 13, 2015",Kansas,"Finney (county)",N/A,0,1,N/A
"December 13, 2015",Texas,"El Paso",N/A,0,1,N/A
"December 13, 2015",Texas,Arlington,"700 block of East Mitchell Street",1,0,N/A
"December 13, 2015",Colorado,Denver,"W. 44th Avenue and Yates Street",1,0,N/A
"December 13, 2015",Texas,Denton,"West Oak Street and Fry Street",1,0,N/A
"December 13, 2015",Tennessee,"Gibson (county)","232 Pleasant Hill",2,0,N/A
"December 12, 2015",Oklahoma,Healdton,"200 block of Apex",1,0,N/A
"December 12, 2015",Missouri,"Callaway (county)","Highway 94",0,1,N/A
"December 12, 2015",Tennessee,Chattanooga,"5113 Woodland View Circle",1,0,N/A
"December 12, 2015",Pennsylvania,"East Stroudsburg","355 Lincoln Ave",1,0,N/A
"December 12, 2015",Colorado,Aurora,"745 N. Kenton Street",1,0,N/A
"December 12, 2015",Indiana,Indianapolis,"7900 block of Red Mill Drive",1,0,N/A
"December 12, 2015",California,"San Bernardino","500 block of North Tiajuana Street",1,0,N/A
"December 12, 2015","New York",Oceanside,"3515 Oceanside Road",1,0,N/A
"December 12, 2015",California,Lynwood,"12131 Long Beach Blvd",1,0,N/A
"December 12, 2015",California,"San Mateo","Laurie Meadows Drive and Old Country Road",0,1,N/A
"December 11, 2015",Florida,Jacksonville,"11050 Harts Rd",0,1,N/A
"December 11, 2015","New York",Brooklyn,"75 Cumberland Walk",0,2,N/A
"December 11, 2015",Colorado,Littleton,"9880 W. Belleview Avenue",0,1,N/A
"December 11, 2015",Arizona,"Pima (county)","Kolb Road and Sunrise Drive",1,0,N/A
"December 10, 2015",Wisconsin,Oshkosh,"15 N Oakwood Rd",0,1,N/A
"December 10, 2015",Indiana,Indianapolis,"2100 block of Conrad Avenue",1,0,N/A
"December 10, 2015","South Carolina","Anderson (county)",N/A,0,1,N/A
"December 10, 2015",California,Marina,"3000 block of Independence Avenue",1,0,N/A
"December 10, 2015",California,Hemet,"200 block of East Stetson Avenue",1,0,N/A
"December 10, 2015","South Carolina",Taylors,"1900 Boiling Road Extension",1,1,N/A
"December 9, 2015",Kentucky,Leitchfield,"4000 block of Saint Paul Road",1,0,N/A
"December 9, 2015",Oregon,Newport,"6138 Highway 101",0,1,N/A
"December 9, 2015",Texas,Tyler,"13000 block of County Rd 411",0,1,N/A
"December 9, 2015",Florida,Tallahassee,"1170 Apalachee Parkway",2,2,N/A
"December 9, 2015",Oklahoma,"Pryor (Sportsmen Acres)","100 block of Quail Dr",1,0,N/A
"December 8, 2015",Ohio,Cleveland,"1200 Ontario St",1,1,N/A
"December 8, 2015",Wisconsin,Milwaukee,"3300 block of 76th",1,1,N/A
"December 8, 2015","New York",Yonkers,"Saw Mill River Parkway",1,1,N/A
"December 8, 2015",Kentucky,"McCreary (county)","Day Ridge Road",0,1,N/A
"December 8, 2015",Colorado,"Adams (county)","Highway 85",1,0,N/A
"December 7, 2015",Ohio,Cleveland,"Kinsman and Grand",0,1,N/A
"December 6, 2015",Washington,Seattle,"35th Avenue NE and NE 68th",1,0,N/A
"December 6, 2015",Ohio,"Cleveland (Richmond Heights)",N/A,1,1,N/A
"December 6, 2015",Texas,"San Antonio","7914 Culebra Rd",1,0,N/A
"December 6, 2015",Wyoming,"Albany (county)","3254 WY-130",1,0,N/A
"December 5, 2015",Florida,Pensacola,"700 block of Truman Avenue",0,1,N/A
"December 5, 2015",Missouri,Florissant,"6600 block of Foothills Ct",1,1,N/A
"December 5, 2015",Texas,Irving,"700 block of Jeff Court",1,0,N/A
"December 5, 2015",Florida,"Miami Beach","1530 Alto Road",1,0,N/A
"December 5, 2015",California,Indio,"Avenue 48 and Madison Street",1,0,N/A
"December 5, 2015","South Carolina",Columbia,"Faraway Drive",0,1,N/A
"December 4, 2015",Pennsylvania,"Pittsburgh (Mt Washington)","100 block of Shiloh Street",1,0,N/A
"December 4, 2015",Kansas,Wichita,"820 S. Osage Street",0,1,N/A
"December 4, 2015",Missouri,"Sainte Genevieve (Ste Genevieve)","100 block of S 5th St",0,1,N/A
"December 4, 2015",Nebraska,"Big Springs","405 W. Cedar Street",1,1,N/A
"December 3, 2015",Georgia,Savannah,"2200 block of Iowa Street",2,0,N/A
"December 3, 2015",Missouri,"Gasconade (county)",N/A,0,1,N/A
"December 3, 2015",Arizona,Mesa,"Ridgecrest and McDowell Roads",1,0,N/A
"December 3, 2015",California,Winton,"Santa Fe Dr and Olive Ave",0,1,N/A
"December 3, 2015",Mississippi,"Lincoln (county)","42 River Road Drive",0,1,N/A
"December 2, 2015","New Mexico",Deming,"Country Club Drive",2,0,N/A
"December 2, 2015",Texas,"Von Ormy","Highway 16 South",1,0,N/A
"December 2, 2015",Colorado,Denver,"W. 26th Avenue and Osceola Street",1,1,N/A
"December 2, 2015",California,"San Bernardino","1365 South Waterman Avenue",16,19,N/A
"December 2, 2015",California,"San Francisco","Gilman Ave and 3rd St",1,0,N/A
"December 1, 2015","New Mexico",Socorro,"California Street",0,1,N/A
"December 1, 2015",Louisiana,Plaquemine,"58700 block of W.W. Harleaux Boulevard",0,2,N/A
"December 1, 2015",Maine,Bangor,"1105 Hammond Street",1,0,N/A
"December 1, 2015",California,Norwalk,"Imperial Highway and Pioneer Boulevard",1,0,N/A
"November 30, 2015",Georgia,Atlanta,"300 Ted Turner Drive",1,0,N/A
"November 30, 2015",Missouri,Joplin,"3330 S. Texas Avenue",0,1,N/A
"November 30, 2015",Colorado,Aurora,"Alameda Parkway and Interstate 225",1,0,N/A
"November 30, 2015","North Dakota",Dickinson,N/A,0,1,N/A
"November 29, 2015",Nebraska,Lincoln,"2931 N. 73rd Street",1,1,N/A
"November 29, 2015",Ohio,Celina,"Main Street and Livingston Street",1,0,N/A
"November 29, 2015",Missouri,"Dekalb (county)","U.S. 36 Highway and Thornton Road",1,0,N/A
"November 29, 2015",California,Bakersfield,"18th and H Streets",1,0,N/A
"November 29, 2015",Arizona,"Sun City","Grand and 111th Avenues",1,0,N/A
"November 29, 2015",Idaho,Caldwell,"700 block of Indiana Avenue",0,1,N/A
"November 28, 2015",Texas,Seagoville,"600 block of Fran Street",1,0,N/A
"November 28, 2015",Pennsylvania,"New Florence","131 Ligonier Street",1,1,N/A
"November 28, 2015",Kentucky,Madisonville,I-69,0,1,N/A
"November 27, 2015",Ohio,Akron,"800 block of Carnegie Avenue",0,1,N/A
"November 27, 2015",Kentucky,Madisonville,"I-69 at Island Ford Road exit 116",0,1,N/A
"November 27, 2015",Missouri,"Stone (county)",N/A,1,1,N/A
"November 27, 2015",Kentucky,Lawrenceburg,"1300 block of Ballard Road",0,1,N/A
"November 26, 2015",California,"Long Beach","300 block of Sunset Street",0,1,N/A
"November 25, 2015",Missouri,Springfield,"2200 block of N. Golden",1,0,N/A
"November 25, 2015","West Virginia",Nitro,"Easter Road and 31st Street",0,1,N/A
"November 25, 2015","New York",Brooklyn,"Pine Street",0,1,N/A
"November 25, 2015",Missouri,Ozark,"305 N. 2nd Street",1,0,N/A
"November 24, 2015",Minnesota,"Minneapolis (Columbia Heights)","700 block of 40th Avenue N.E.",1,0,N/A
"November 24, 2015",Nevada,"Las Vegas","Katie Avenue and Maryland Parkway",1,0,N/A
"November 24, 2015",Maryland,Dundalk,"Wise Avenue",0,1,N/A
"November 23, 2015",Ohio,Columbus,"90 block of S. Terrace Avenue",4,1,N/A
"November 23, 2015",Wisconsin,Sparta,"100 Avon Street",1,0,N/A
"November 23, 2015",Florida,"Clearwater (Belleair)","South Fort Harrison Road",0,1,N/A
"November 23, 2015",Arizona,Phoenix,"Butler Drive and Black Canyon Freeway",0,1,N/A
"November 23, 2015",Texas,"Corpus Christi","5000 block of Concord Drive",1,0,N/A
"November 23, 2015",Texas,"Corpus Christi",N/A,1,0,N/A
"November 22, 2015",Colorado,Denver,"300 block of S. Alcott Street",1,0,N/A
"November 22, 2015",Massachusetts,Norton,"25 Azalea Road",1,0,N/A
"November 22, 2015",Nevada,Reno,"200 block of Grove Street",1,2,N/A
"November 22, 2015",California,Fontana,"Sierra and Slover Avenues",1,0,N/A
"November 22, 2015",Pennsylvania,York,"351 Loucks Rd",0,1,N/A
"November 21, 2015",Oklahoma,Colbert,N/A,1,0,N/A
"November 21, 2015",Missouri,"Kansas City","Skyview and Cookingham",1,0,N/A
"November 20, 2015",Georgia,Dallas,"200 block of Mount Vernon Church Road",1,0,N/A
"November 20, 2015",California,Fontana,"San Jacinto and Tangelo Streets",1,0,N/A
"November 20, 2015",Florida,Titusville,"Perimeter Road",0,1,N/A
"November 19, 2015",Florida,Bradenton,"1010 53rd Avenue East",1,0,N/A
"November 19, 2015",Florida,"Fort Pierce","1000 block of South 27th Circle",1,0,N/A
"November 19, 2015","New York",Syracuse,"1246 West Belden Avenue",0,1,N/A
"November 19, 2015","District of Columbia",Washington,"5300 block of Dix St. NE",1,0,N/A
"November 18, 2015",Florida,"Opa Locka","NW 135th St and Sesame St",1,0,N/A
"November 18, 2015","New York",Brooklyn,"600 block of Montgomery Street",0,1,N/A
"November 17, 2015",Georgia,Arlington,"17017 Highland Avenue South",1,0,N/A
"November 17, 2015",Texas,Longview,N/A,0,1,N/A
"November 17, 2015","South Carolina",Cayce,N/A,1,1,N/A
"November 17, 2015","New Jersey","Tuckerton (Little Egg Harbor)","111 Wild Oaks Ct.",1,0,N/A
"November 17, 2015",Alabama,Mobile,"2000 block of Ashton Place",0,1,N/A
"November 17, 2015",Florida,Miami,"Southwest 206th Terrace and 127th Avenue",1,0,N/A
"November 17, 2015",Texas,"San Antonio","4000 block of Sun Harbour Drive",0,1,N/A
"November 17, 2015",Florida,"Miami-dade (county)","SW 127th Avenue and 206th Terrace",1,0,N/A
"November 17, 2015",Texas,"Harris (county)","1600 block of Blue Bell Road",1,0,N/A
"November 17, 2015",Texas,Weatherford,N/A,1,0,N/A
"November 16, 2015",Georgia,Dalton,"Ga Highway 52 and Maddox Mill Road",1,0,N/A
"November 16, 2015",Pennsylvania,Philadelphia,"3200 block of F Street",0,1,N/A
"November 16, 2015",Michigan,Detroit,"McCormack and the I-94 service drive",0,3,N/A
"November 16, 2015",Florida,"Pinellas (county)","Grand Avenue",0,1,N/A
"November 16, 2015",California,"San Bernardino","1100 block of 6th Street",0,1,N/A
"November 16, 2015",Tennessee,Jonesborough,"284 Mount Zion Church Rd",0,1,N/A
"November 16, 2015",Virginia,Richmond,"26th Street and Main Street",0,2,N/A
"November 15, 2015",Oklahoma,Norman,"1700 block of Classen Blvd.",0,1,N/A
"November 15, 2015",Texas,Centerville,N/A,1,0,N/A
"November 15, 2015","North Carolina","Harnett (county)","Stage Road and West Everett Drive",1,0,N/A
"November 15, 2015",Florida,"Miami-dade (county)","Northwest 79th Street and Northwest 31st Avenue",0,1,N/A
"November 15, 2015",Florida,"Miami (South Miami)","1400 block of South Dixie Highway",0,1,N/A
"November 15, 2015",California,Oakland,"90th and Bancroft Avenues",1,0,N/A
"November 15, 2015",Minnesota,Minneapolis,"1600 block of Plymouth Avenue N.",1,0,N/A
"November 14, 2015",Missouri,"Saint Louis","999 N. 2nd Street",0,1,N/A
"November 14, 2015",California,"Riverside (Jurupa Valley)","2900 block of Rubidoux Boulevard",1,0,N/A
"November 14, 2015",Georgia,Sharpsburg,"157 Bob Smith Rd",0,1,N/A
"November 14, 2015","District of Columbia",Washington,N/A,1,0,N/A
"November 13, 2015",Georgia,Eden,"1200 block of Highway 80",1,1,N/A
"November 13, 2015",Florida,"Miami-dade (county)","Southwest 256th Street and 108th Avenue",0,3,N/A
"November 13, 2015",Tennessee,Trenton,"26 Petty Lane",1,0,N/A
"November 13, 2015",California,"Citrus Heights","Van Dyke Avenue",0,1,N/A
"November 13, 2015",Delaware,Claymont,"Harvey Road and Garfield Avenue",1,0,N/A
"November 13, 2015",Texas,Houston,"Fuqua and Cullen",0,1,N/A
"November 13, 2015",Texas,"Harris (county)","Cullen and Almeda Genoa",0,1,N/A
"November 12, 2015",Oklahoma,Tulsa,"3712 E. 51st Street",0,1,N/A
"November 12, 2015","New Jersey",Newark,"378-392 Washington Street",0,1,N/A
"November 12, 2015",Ohio,Cincinnati,"West 8th Street and Greenwich Avenue",0,1,N/A
"November 12, 2015",Georgia,Augusta,"201 East Telfair Street",0,1,N/A
"November 12, 2015",Florida,Homestead,"SW 256th St and SW 108th Ave",0,3,N/A
"November 11, 2015","New Mexico",Albuquerque,"Trocadero Place S.W.",1,1,N/A
"November 11, 2015","South Carolina",Aiken,"Pine Drive",1,0,N/A
"November 11, 2015",Georgia,Woodstock,"Yorkshire Lane",0,1,N/A
"November 11, 2015",Nebraska,Lincoln,"Whitlock Place",1,0,N/A
"November 11, 2015",California,"San Francisco","3500 block of Cesar Chavez Street",1,0,N/A
"November 11, 2015",Maryland,Baltimore,"3700 block of Oakmont Ave.",1,1,N/A
"November 11, 2015",Tennessee,Waverly,"Highway 13",0,1,N/A
"November 10, 2015",Colorado,"Adams (county)","14800 block of Highway 85",1,0,N/A
"November 10, 2015",Montana,"Beaverhead (county)","Interstate 15",1,0,N/A
"November 10, 2015",Indiana,"South Bend","3697 Portage Avenue",0,1,N/A
"November 10, 2015","South Carolina","Horry (county)","Highway 544",0,1,N/A
"November 10, 2015",Colorado,"Colorado Springs","5120 Lanagan Street",1,0,N/A
"November 9, 2015","West Virginia","Lewis (county)","Three Lick Road",1,1,N/A
"November 9, 2015",Missouri,"Jefferson (county)","1600 block of Sparrow Point Lane S.",0,1,N/A
"November 9, 2015",Texas,Dallas,"2400 block of West Northwest Highway",0,1,N/A
"November 9, 2015","South Carolina",Spartanburg,"1000 Powell Mill Road",1,0,N/A
"November 9, 2015",Florida,Bradenton,"2300 block of 13th Street West",0,1,N/A
"November 9, 2015",California,"Van Nuys (Lake Balboa)","Skagg Street",1,0,N/A
"November 9, 2015",California,"Van Nuys (Lake Balboa)","17400 block of Stagg Street",1,0,N/A
"November 9, 2015",California,"San Jose","4400 block of Camden Avenue",2,0,N/A
"November 9, 2015",Texas,Laredo,"11119 Kirby Drive",1,0,N/A
"November 8, 2015","New York",Brooklyn,"Bedford Avenue and Monroe Street",0,1,N/A
"November 8, 2015","South Dakota","Rapid City","South Dakota 44",0,1,N/A
"November 8, 2015",Ohio,"Cleveland (Shaker Heights)","Ludlow Road",0,1,N/A
"November 7, 2015",Washington,Spokane,"909 N Division St",0,1,N/A
"November 7, 2015",California,Victorville,"14998 Seventh Street",0,1,N/A
"November 6, 2015",Oregon,Portland,"1015 NW 22nd Ave",1,0,N/A
"November 6, 2015","South Carolina",Lancaster,"Magnolia Lane",0,1,N/A
"November 6, 2015","North Carolina","Anson (county)","Standback Ferry Road",1,0,N/A
"November 6, 2015",Nevada,"Las Vegas","Spencer Street and Wigwam Avenue",1,0,N/A
"November 5, 2015",Oregon,Hillsboro,"Southeast Minter Bridge Road and River road",1,1,N/A
"November 5, 2015","West Virginia",Morgantown,"1043 Charles Avenue",1,0,N/A
"November 5, 2015","South Carolina","Goose Creek",N/A,1,0,N/A
"November 5, 2015",Kansas,Coffeyville,"100 block of W. 9th Street",0,1,N/A
"November 5, 2015",Illinois,"Vermilion (county)","County Road 370 East",0,3,N/A
"November 5, 2015",Oklahoma,Hominy,"18500 block of Oklahoma 20",1,0,N/A
"November 4, 2015",Texas,Houston,"3200 block of Drew",1,0,N/A
"November 4, 2015",Nevada,"Sun Valley","5000 block of Thorn Berry Court",0,1,N/A
"November 4, 2015",Missouri,Springfield,"Kearney  and Glenstone",1,0,N/A
"November 4, 2015",Kentucky,Richmond,"Ballard Drive",1,1,N/A
"November 4, 2015","New Jersey","Asbury Park","Springwood and Atkins Avenue",0,2,N/A
"November 4, 2015",California,"San Diego","Grand Jewell and Thomas",1,0,N/A
"November 4, 2015",Missouri,"Mcdonald (county)","Interstate 49",1,0,N/A
"November 4, 2015",Kansas,Topeka,"1700 block of 71st Street",1,0,N/A
"November 4, 2015",California,Merced,"Scholars Lane",1,0,N/A
"November 4, 2015",Mississippi,"Simpson (county)","Willow Street",0,2,N/A
"November 3, 2015",Iowa,Waterloo,"4th and Wellington",0,1,N/A
"November 3, 2015",Indiana,"Starke (county)",N/A,0,1,N/A
"November 3, 2015",Tennessee,"Oak Ridge","Oak Ridge Turnpike and Jefferson Avenue",0,1,N/A
"November 3, 2015",Georgia,Columbus,"28th Street",0,1,N/A
"November 3, 2015",Louisiana,Marksville,"Martin Luther King Drive",1,1,N/A
"November 2, 2015",Indiana,Indianapolis,"1800 block of North Harding",0,2,N/A
"November 2, 2015","District of Columbia",Washington,"2800 block of Gainesville Street SE",1,0,N/A
"November 2, 2015",Wisconsin,Milwaukee,"3200 block of North 34th",0,2,N/A
"November 1, 2015",Texas,Waco,N/A,0,1,N/A
"November 1, 2015",Minnesota,Hutchinson,"500 block of Harmony Lane",1,1,N/A
"November 1, 2015",Idaho,Council,"US 95",1,0,N/A
"November 1, 2015",California,Eureka,"4th and Q Street",1,1,N/A
"October 31, 2015",Wisconsin,Milwaukee,"Howell and Chase",0,1,N/A
"October 31, 2015",Texas,Terrell,"300 block of Wall Street",0,1,N/A
"October 31, 2015",California,Riverside,"14th Street and Forrest Avenue",0,1,N/A
"October 31, 2015",Alabama,Opelika,"400 block of Comanchee Drive",1,0,N/A
"October 31, 2015",Colorado,"Colorado Springs","230 North Prospect Street",4,0,N/A
"October 30, 2015",Texas,Houston,"13630 Veterans Memorial Drive",1,2,N/A
"October 30, 2015",Virginia,Axton,"Whispering Pines Road and Martin Drive",0,1,N/A
"October 30, 2015",Oklahoma,"Fort Gibson","22279 N. Four Mile Rd",1,0,N/A
"October 30, 2015",Texas,"Corpus Christi","6300 block of St. Denis Street",0,1,N/A
"October 30, 2015",Kentucky,Burkesville,"Highway 61",1,0,N/A
"October 30, 2015",Texas,Dallas,"4200 block of Polk Street",0,1,N/A
"October 29, 2015",Texas,Mesquite,"I-635 and Town East Blvd",0,1,N/A
"October 29, 2015",Kentucky,Centertown,"5100 block of KY 85",0,1,N/A
"October 29, 2015",Ohio,Columbus,"Brandy Drive and Refugee Road",1,0,N/A
"October 29, 2015",Tennessee,Hohenwald,"200 block of North Park Street",1,2,N/A
"October 28, 2015",Georgia,Lawrenceville,"700 block of Tree Creek Parkway",0,1,N/A
"October 28, 2015",Connecticut,Hartford,"Park and Hungerford Street",0,1,N/A
"October 28, 2015",California,"San Diego","4800 block of North Harbor Drive",1,0,N/A
"October 28, 2015",Oregon,Seaside,"U.S. 26 and Military Creek Rd",1,0,N/A
"October 28, 2015",Oregon,Salem,"Kuebler Boulevard",1,0,N/A
"October 28, 2015",Florida,Jacksonville,"Atlantic Boulevard",1,0,N/A
"October 28, 2015",Georgia,Woodstock,"1400 block of Olde Mill Trace",0,1,N/A
"October 28, 2015",Missouri,"Saint Louis (Normandy)","7700 block of Paddington Drive",1,0,N/A
"October 27, 2015",California,"Los Angeles","Magnolia Avenue and 27th Street",0,1,N/A
"October 27, 2015","North Carolina",Asheville,"1 Granada St.",3,1,N/A
"October 27, 2015",Mississippi,"Monroe (county)",N/A,1,1,N/A
"October 27, 2015",Georgia,Savannah,"37th Street and Ogeechee Road",1,2,N/A
"October 27, 2015",Georgia,"Saint Marys","2225 Osborne Rd",0,2,N/A
"October 26, 2015",Iowa,Bettendorf,"4500 block of Utica Ride Road",1,0,N/A
"October 26, 2015","District of Columbia",Washington,"Alaska and Georgia Avenues NW",1,0,N/A
"October 26, 2015",Indiana,Indianapolis,"West 30th and Lafayette",0,1,N/A
"October 26, 2015",Florida,Tampa,"Humphrey Street",1,0,N/A
"October 26, 2015",Maryland,Frederick,"1300 block of East South Street",1,0,N/A
"October 26, 2015",Idaho,Boise,"Rose Hill Street and Peasley Street",0,1,N/A
"October 24, 2015","New York","New Paltz","Route 32",1,0,N/A
"October 24, 2015",Alaska,Sterling,"Sterling Highway",1,0,N/A
"October 24, 2015",Wisconsin,"Salem (Paddock Lake)","60th and 236th",1,0,N/A
"October 24, 2015",California,Riverside,"East La Cadena Drive",1,0,N/A
"October 24, 2015",Florida,"Key West",N/A,0,2,N/A
"October 24, 2015",Ohio,Zanesville,"Pinkerton Lane",1,0,N/A
"October 24, 2015",Florida,"Cape Coral","1518 Northeast 43rd Lane",1,2,N/A
"October 24, 2015","North Carolina",Greensboro,"400 block of Boyd Street",1,1,N/A
"October 24, 2015",Kansas,Wichita,"Pawnee Street",1,0,N/A
"October 24, 2015",California,"Cathedral City","68-200 block of 33rd Avenue",1,0,N/A
"October 24, 2015",Alabama,"Cullman (county)","Highway 91",0,1,N/A
"October 24, 2015",Georgia,"Talking Rock","1600 block of Carver Mill Road",1,2,N/A
"October 24, 2015",Virginia,Dungannon,"300 block of 4th Ave",0,1,N/A
"October 23, 2015",Texas,Terrell,"15000 block of County Road 236",0,1,N/A
"October 23, 2015",California,"San Leandro","1500 block of 137th Avenue",0,1,N/A
"October 22, 2015",Louisiana,Shreveport,"Clyde Fant Memorial Parkway",1,0,N/A
