"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"June 6, 2017",California,Wilmington,"Wilmington Blvd and Pacific Coast Hwy",1,0,N/A
"June 5, 2017",Georgia,Lumpkin,"1504 Broad St",0,1,N/A
"June 5, 2017",Kentucky,Bardstown,"1602 Springfield Road",1,0,N/A
"June 5, 2017",California,Madera,"14th St and C St",0,1,N/A
"June 5, 2017",Texas,Shiner,"US-90 ALT and Co Rd 364",1,0,N/A
"June 5, 2017",Florida,"Lake Wales","Glenn St Mary Rd",1,0,N/A
"June 5, 2017",Florida,Miami,"41st Street",1,0,N/A
"June 5, 2017","New York",Schenectady,"535 Mumford St",0,1,N/A
"June 4, 2017",California,"San Leandro","800 block of St Marys Ave",0,1,N/A
"June 4, 2017",Florida,Callahan,"5000 Block of Bea Rd",1,0,N/A
"June 4, 2017",California,Campo,"2516 Gladiola Drive",1,0,N/A
"June 4, 2017",Pennsylvania,Washington,"521 Bower Ave",1,0,N/A
"June 3, 2017","New York",Brooklyn,"E 53rd St",0,1,N/A
"June 3, 2017",Illinois,Chicago,"8100 block of S Maryland Ave",0,2,N/A
"June 3, 2017",Arizona,Avondale,"107th Ave and Thomas Rd",1,0,N/A
"June 3, 2017",Michigan,Avoca,"10000 block of Wilkes Rd",1,0,N/A
"June 3, 2017",Massachusetts,Westport,"1300 Main Rd",1,0,N/A
"June 3, 2017",Texas,Houston,"Ella Blvd and Barren Spring Dr",0,1,N/A
"June 3, 2017",Mississippi,"Tishomingo (county)","MS 30",0,1,N/A
"June 3, 2017",Mississippi,Starkville,"600 block of S Wedgewood Rd",0,1,N/A
"June 3, 2017",Texas,Temple,"700 block of South 15th St",0,1,N/A
"June 2, 2017",Texas,Laredo,"5301 McPherson Rd",2,3,N/A
"June 2, 2017",Oklahoma,Tulsa,"Garnett and 21st St",1,0,N/A
"June 2, 2017",Alabama,Abbeville,"Highway 431",1,0,N/A
"June 2, 2017",Florida,"Fernandina Beach","O Neil Scott Rd",1,0,N/A
"June 2, 2017",Illinois,Chicago,"5800 block of S Wabash Ave",1,0,N/A
"June 2, 2017",Mississippi,Petal,"Leeville Road and Highway 42",1,0,N/A
"June 1, 2017",Nevada,"Las Vegas","4300 block of Cartegna Way",1,0,N/A
"June 1, 2017",Nevada,"Las Vegas","1700 block of Eddingham Ct",1,0,N/A
"May 31, 2017",California,Hesperia,"13401 Main St",1,1,N/A
"May 31, 2017",Louisiana,"Baton Rouge","Old Hammond Hwy and Gloria Dr",0,1,N/A
"May 31, 2017",California,Martinez,"4000 block of Ellis Road",0,1,N/A
"May 31, 2017",Illinois,Decatur,"800 block of South Webster Street",0,1,N/A
"May 31, 2017",Colorado,"Aurora (Centennial)","E Dry Creek Rd and S Yosemite St",1,0,N/A
"May 31, 2017",Washington,Renton,"12800 block of 163rd Avenue Southeast",0,1,N/A
"May 31, 2017","South Carolina",Newberry,"Drayton Street and Oneal Street",0,1,N/A
"May 30, 2017",Mississippi,Gautier,"Home of Grace Dr",1,0,N/A
"May 30, 2017",Utah,Tooele,"Canyon Rd and Mountain View Rd",1,1,N/A
"May 29, 2017","West Virginia",Gerrardstown,"68 Leonard Dr",1,0,N/A
"May 29, 2017",California,"Apple Valley","20288 State Highway 18",0,2,N/A
"May 29, 2017",California,Vacaville,"321 Nut Tree Rd",1,0,N/A
"May 29, 2017",Maine,"Kennebunkport (Arundel)","267 Old Alfred Rd",1,0,N/A
"May 29, 2017",California,"Los Angeles","West Ave 33rd at Cazador St",0,1,N/A
"May 29, 2017",California,Fremont,"5000 Mowry Ave",0,1,N/A
"May 29, 2017",Louisiana,Edgard,"200 block of East 6th Street",0,1,N/A
"May 28, 2017","North Carolina",Cary,"200 block of Firetree Lane",1,0,N/A
"May 28, 2017",California,"San Jose","148 E St John St",1,0,N/A
"May 28, 2017","New Jersey","Lake Hopatcong","Brady Rd",0,1,N/A
"May 28, 2017",Missouri,"Kansas City (Raytown)","10300 E State Rte 350",1,0,N/A
"May 28, 2017",Florida,"Miami Beach","200 block of Ocean Drive",2,1,N/A
"May 27, 2017",Georgia,Austell,"3087 Emery Cir",1,0,N/A
"May 27, 2017",Tennessee,Oneida,"Alberta Street",1,0,N/A
"May 27, 2017",Mississippi,"Bogue Chitto","2871 Lee Drive",8,1,N/A
"May 27, 2017","South Carolina",Cayce,"Knox Abbott Dr",0,3,N/A
"May 27, 2017",Louisiana,"New Orleans","Chartres and St. Louis street",0,1,N/A
"May 26, 2017",California,Arcadia,"N 1st Ave and E Colorado Blvd",1,1,N/A
"May 26, 2017",Missouri,Clinton,"200 block of W Green St",0,1,N/A
"May 26, 2017",Alabama,Selma,"400 block of Martin Luther King Street",0,1,N/A
"May 26, 2017",California,Arcadia,"Colorado Boulevard and 1st Avenue",1,1,N/A
"May 26, 2017",Arizona,Tucson,"5401 South Park Avenue",1,0,N/A
"May 26, 2017",Missouri,"Saint Louis","Hamburg Ave and Gravois Ave",1,0,N/A
"May 26, 2017","New Mexico","San Rafael",N/A,1,0,N/A
"May 26, 2017",Maryland,Baltimore,"2700 block of West Baltimore Street",0,1,N/A
